Timestamp,AirTemperature,CloudAmount,DewPointTemperature,GustSpeed,HorizontalVisibility,PrecipitationIntensity,Pressure,RelativeHumidity,SnowDepth,WindDirection,WindSpeed
2019-04-09 14:00:00,1.2,8,0.4,9.1,23800,0,1008.5,94,0,20,6.3
2019-04-09 13:50:00,1.3,8,0.4,9.6,31610,0,1008.4,94,0,18,6.6
2019-04-09 13:40:00,1.2,8,0.3,10.7,31280,0,1008.3,94,0,19,7
2019-04-09 13:30:00,1.2,8,0.6,9.9,32250,0,1008.2,95,0,13,6.5
2019-04-09 13:20:00,1.3,8,0.8,10.7,30800,0,1008.1,96,0,15,7.4
2019-04-09 13:10:00,1.2,8,0.7,9,15790,0,1008,96,0,7,6.4
2019-04-09 13:00:00,1.1,8,0.7,8.7,11390,0,1007.9,97,0,8,6.3
2019-04-09 12:50:00,1,8,0.6,9.4,10420,0,1007.8,97,0,8,6.6
2019-04-09 12:40:00,1,8,0.6,11.2,10610,0,1007.7,97,0,7,7.2
2019-04-09 12:30:00,1,8,0.7,9,6610,0.2,1007.6,98,0,11,6.2
2019-04-09 12:20:00,0.6,8,0.3,8,2690,0.5,1007.4,98,0,9,5.7
2019-04-09 12:10:00,0.6,8,0.2,10.4,2200,0.7,1007.3,98,0,10,6.7
2019-04-09 12:00:00,0.7,8,0.3,9,2450,0.2,1007.2,97,0,10,6.3
2019-04-09 11:50:00,0.8,7,0.4,9.4,4180,0.3,1007.2,97,0,11,6
2019-04-09 11:40:00,1.1,7,0.5,8.4,6650,0.1,1007,96,0,11,6.2
2019-04-09 11:30:00,1.2,7,0.7,10.2,4530,0.5,1006.9,97,0,14,7.1
2019-04-09 11:20:00,1.1,7,0.5,9,6680,0,1006.8,96,0,11,6.5
2019-04-09 11:10:00,1.2,7,0.7,10.2,5500,0.1,1006.7,97,0,12,6.6
2019-04-09 11:00:00,1,8,0.4,9.6,5300,0.3,1006.6,96,0,10,6.6
2019-04-09 10:50:00,1.2,7,0.7,9.1,5320,0,1006.6,96,0,10,5.9
2019-04-09 10:40:00,1,7,0.5,8.5,6350,0.2,1006.4,97,0,9,6.2
2019-04-09 10:30:00,0.8,8,0.4,9,3570,0.3,1006.4,97,0,6,6.1
2019-04-09 10:20:00,0.8,8,0.4,8.3,3120,0.2,1006.3,97,0,358,5.8
2019-04-09 10:10:00,0.9,7,0.5,9,5690,0.3,1006.3,97,0,7,6
2019-04-09 10:00:00,0.9,7,0.4,8.4,7850,0,1006.2,97,0,359,6.1
2019-04-09 09:50:00,0.9,8,0.4,10.1,5400,0.5,1006.1,97,0,360,6.1
2019-04-09 09:40:00,1,8,0.6,8.4,3940,0,1006,97,0,357,6
2019-04-09 09:30:00,1,8,0.5,8.6,5520,0.5,1005.9,97,0,354,5.8
2019-04-09 09:20:00,0.9,7,0.5,8.5,2700,0.4,1005.8,97,0,357,5.9
2019-04-09 09:10:00,0.9,7,0.5,8.5,3670,0.3,1005.7,97,0,355,5.9
2019-04-09 09:00:00,0.8,7,0.3,8.9,7500,0,1005.6,96,0,1,5.8
2019-04-09 08:50:00,0.9,8,0.3,8.3,9700,0,1005.5,96,0,4,5.2
2019-04-09 08:40:00,0.9,8,0.5,7.6,12380,0,1005.5,97,0,2,5.4
2019-04-09 08:30:00,0.8,8,0.4,7,7360,0.3,1005.4,97,0,3,5
2019-04-09 08:20:00,0.8,8,0.4,8,7400,0,1005.3,97,0,1,5.3
2019-04-09 08:10:00,0.8,8,0.5,5.9,7840,0,1005.2,98,0,3,4.3
2019-04-09 08:00:00,0.7,8,0.4,6.6,6520,0,1005.1,98,0,7,4.9
2019-04-09 07:50:00,0.8,8,0.5,6.4,6110,0,1005,98,0,357,4.5
2019-04-09 07:40:00,0.6,8,0.4,6.2,4580,0.3,1004.9,98,0,3,4.3
2019-04-09 07:30:00,0.6,8,0.4,6.6,4960,0,1004.9,98,0,357,4.4
2019-04-09 07:20:00,0.5,8,0.3,7,3730,0.1,1004.8,99,0,357,4.7
2019-04-09 07:10:00,0.4,8,0.2,5.4,3070,0.5,1004.8,99,0,357,3.8
2019-04-09 07:00:00,0.4,8,0.2,5.8,2330,0.3,1004.7,99,0,360,3.9
2019-04-09 06:50:00,0.4,8,0.2,6.9,2480,0.4,1004.6,99,0,359,4.6
2019-04-09 06:40:00,0.4,8,0.2,6.6,2540,0.1,1004.5,99,0,356,4.1
2019-04-09 06:30:00,0.4,8,0.2,6.6,3360,0.4,1004.4,99,0,358,4.5
2019-04-09 06:20:00,0.3,8,0.2,6.9,2980,0,1004.4,99,0,358,4.8
2019-04-09 06:10:00,0.3,8,0.1,6.4,3240,0.3,1004.4,99,0,354,4.6
2019-04-09 06:00:00,0.3,8,0.1,6.6,3490,0,1004.3,99,0,358,4.5
2019-04-09 05:50:00,0.2,8,0,6.2,2790,0.4,1004.3,99,0,354,4.5
2019-04-09 05:40:00,0.2,8,0,7.7,2650,0,1004.2,99,0,355,4.6
2019-04-09 05:30:00,0.2,8,0.1,7.9,2870,0.3,1004.2,99,0,354,5
2019-04-09 05:20:00,0.2,8,0.1,7,4750,0,1004.1,99,0,353,4.7
2019-04-09 05:10:00,0.2,8,0.1,6.3,3920,0,1004.1,99,0,352,4.6
2019-04-09 05:00:00,0.2,8,0.1,6.1,3630,0,1004,99,0,353,4.2
2019-04-09 04:50:00,0.2,8,0,6.6,3250,0.4,1004,99,0,354,4
2019-04-09 04:40:00,0.2,8,0,6.1,2620,0,1004,99,0,352,3.9
2019-04-09 04:30:00,0.2,8,0,6,3040,0,1004,99,0,348,3.8
2019-04-09 04:20:00,0.2,8,0.1,6.5,3850,0,1004,99,0,351,3.9
2019-04-09 04:10:00,0.2,8,0,6.3,3950,0.3,1003.9,99,0,347,4.1
2019-04-09 04:00:00,0.2,8,0.1,6.7,5150,0,1003.8,99,0,347,4.1
2019-04-09 03:50:00,0.2,8,0.1,6.7,7100,0,1003.8,99,0,349,4
2019-04-09 03:40:00,0.2,8,0.1,5.9,4800,0,1003.8,99,0,347,3.8
2019-04-09 03:30:00,0.2,8,0.1,5.5,3690,0,1003.8,99,0,345,3.6
2019-04-09 03:20:00,0.2,8,0.1,6,3780,0,1003.7,99,0,344,4
2019-04-09 03:10:00,0.2,8,0,6.2,3830,0.3,1003.7,99,0,343,4.3
2019-04-09 03:00:00,0.2,8,0,5.9,3350,0,1003.6,99,0,342,3.7
2019-04-09 02:50:00,0.2,8,0,5.8,2720,0.1,1003.6,99,0,339,3.8
2019-04-09 02:40:00,0.1,8,0,5.7,2350,0.5,1003.5,99,0,338,3.4
2019-04-09 02:30:00,0.2,8,0,5.2,1880,0.7,1003.5,99,0,341,3.4
2019-04-09 02:20:00,0.2,8,0,6.2,1840,0.5,1003.5,99,0,338,4.1
2019-04-09 02:10:00,0.2,8,0,6.5,1220,1.1,1003.5,99,0,338,3.9
2019-04-09 02:00:00,0.3,8,0,7.5,1170,0.9,1003.5,98,0,343,4.3
2019-04-09 01:50:00,0.4,8,0.1,6.9,4130,0,1003.5,98,0,344,4.8
2019-04-09 01:40:00,0.4,8,0.2,7,14560,0,1003.5,98,0,346,4.6
2019-04-09 01:30:00,0.4,8,0.2,6.3,8910,0,1003.6,99,0,341,4.2
2019-04-09 01:20:00,0.3,8,0.1,6.8,6960,0,1003.6,99,0,337,4.6
2019-04-09 01:10:00,0.3,8,0.1,7.1,4770,0.3,1003.6,99,0,332,4.3
2019-04-09 01:00:00,0.3,8,0.1,6.8,4630,0,1003.7,99,0,331,4.6
2019-04-09 00:50:00,0.3,8,0.1,6.6,4430,0,1003.7,99,0,331,4.2
2019-04-09 00:40:00,0.3,8,0.1,6.8,3770,0,1003.6,99,0,331,4.1
2019-04-09 00:30:00,0.3,8,0.1,6.3,4130,0.3,1003.7,99,0,331,4
2019-04-09 00:20:00,0.4,8,0.2,5.6,4190,0,1003.7,99,0,328,3.8
2019-04-09 00:10:00,0.4,8,0.2,6,5630,0,1003.8,99,0,327,3.2
2019-04-09 00:00:00,0.4,8,0.2,6.9,7230,0,1003.9,99,0,325,3.5
2019-04-08 23:50:00,0.4,8,0.2,5.5,5640,0,1003.9,99,0,329,3.5
2019-04-08 23:40:00,0.4,8,0.2,5.2,5220,0.3,1004,99,0,326,3.1
2019-04-08 23:30:00,0.4,8,0.2,5.9,4530,0,1004.1,99,0,330,3.5
2019-04-08 23:20:00,0.4,8,0.2,5.4,5770,0.1,1004.1,99,0,331,3.7
2019-04-08 23:10:00,0.4,8,0.2,5.7,4400,0.3,1004.1,99,0,328,3.6
2019-04-08 23:00:00,0.4,8,0.2,5.9,3810,0.1,1004.2,99,0,323,3.7
2019-04-08 22:50:00,0.4,8,0.2,5.7,4670,0.3,1004.2,99,0,325,3.3
2019-04-08 22:40:00,0.4,8,0.2,5.4,4950,0,1004.3,99,0,324,3.4
2019-04-08 22:30:00,0.4,8,0.2,5.6,3950,0.2,1004.3,99,0,328,3.4
2019-04-08 22:20:00,0.4,8,0.2,5.2,4010,0.3,1004.4,99,0,330,3.3
2019-04-08 22:10:00,0.5,8,0.3,6.7,4280,0.1,1004.4,98,0,328,3.9
2019-04-08 22:00:00,0.5,8,0.3,6.2,7720,0.3,1004.4,98,0,331,4
2019-04-08 21:50:00,0.6,8,0.4,5.6,6020,0,1004.5,98,0,330,3.5
2019-04-08 21:40:00,0.6,8,0.4,5.8,10190,0,1004.5,98,0,330,3.3
2019-04-08 21:30:00,0.5,8,0.3,5.2,10830,0,1004.6,99,0,326,3.4
2019-04-08 21:20:00,0.5,8,0.3,4.6,7660,0,1004.6,99,0,326,2.7
2019-04-08 21:10:00,0.4,8,0.2,4.2,5670,0.1,1004.7,98,0,325,2.9
2019-04-08 21:00:00,0.4,8,0.2,4.3,4990,0.3,1004.8,98,0,320,2.6
2019-04-08 20:50:00,0.4,8,0.2,3.8,4970,0,1004.9,98,0,326,2.3
2019-04-08 20:40:00,0.4,8,0.2,4.2,5490,0,1004.9,98,0,328,2.6
2019-04-08 20:30:00,0.5,8,0.2,4.9,5260,0.4,1004.9,98,0,332,2.9
2019-04-08 20:20:00,0.6,8,0.2,4.9,6200,0,1005,97,0,328,3.1
2019-04-08 20:10:00,0.7,8,0.3,5.5,9630,0.4,1005.1,97,0,329,3.4
2019-04-08 20:00:00,0.8,8,0.4,6.5,12470,0,1005.1,97,0,334,3.5
2019-04-08 19:50:00,0.8,8,0.4,6.7,10660,0.1,1005.1,97,0,340,4.4
2019-04-08 19:40:00,0.9,8,0.4,5.8,13760,0.3,1005.1,97,0,340,3.9
2019-04-08 19:30:00,0.9,8,0.5,6.8,15800,0,1005.1,97,0,341,4.2
2019-04-08 19:20:00,1,8,0.6,6.2,15420,0,1005.1,97,0,338,4
2019-04-08 19:10:00,1.1,8,0.7,6.6,14640,0,1005.2,97,0,336,3.9
2019-04-08 19:00:00,1.2,8,0.8,7.3,13740,0,1005.1,97,0,338,3.9
2019-04-08 18:50:00,1.3,8,0.9,6.4,12140,0,1005.2,97,0,341,3.4
2019-04-08 18:40:00,1.3,8,1,5.7,10530,0,1005.1,97,0,339,3.5
2019-04-08 18:30:00,1.5,8,1,6.3,10310,0,1005.1,97,0,344,3.7
2019-04-08 18:20:00,1.5,8,1,5.4,8360,0,1005.1,97,0,339,3.3
2019-04-08 18:10:00,1.5,7,1.1,5.9,12450,0,1005,97,0,338,3.5
2019-04-08 18:00:00,1.6,7,1.1,6.3,16980,0,1005,96,0,336,4.1
2019-04-08 17:50:00,1.7,7,1.1,6.6,21950,0,1005,95,0,333,4.2
2019-04-08 17:40:00,1.8,7,1.1,6.9,29120,0,1005,95,0,334,4
2019-04-08 17:30:00,1.8,7,1,5.5,26550,0,1005,94,0,338,3.5
2019-04-08 17:20:00,1.9,7,0.9,7.3,25640,0,1005.1,93,0,339,4.1
2019-04-08 17:10:00,2,7,0.9,6.7,26360,0,1005.1,93,0,340,4.3
2019-04-08 17:00:00,2.1,8,1,6.9,23760,0,1005.1,93,0,336,4.1
2019-04-08 16:50:00,2.2,7,1,6.8,21110,0,1005.1,92,0,338,3.7
2019-04-08 16:40:00,2.3,7,1,5.6,32840,0,1005.1,91,0,343,3.9
2019-04-08 16:30:00,2.4,7,1.1,6.3,27100,0,1005.1,91,0,339,4.3
2019-04-08 16:20:00,2.6,7,1.1,6,16500,0,1005,90,0,347,3.6
2019-04-08 16:10:00,2.8,7,1.1,4.6,22580,0,1005.1,89,0,351,3.2
2019-04-08 16:00:00,3,7,1,5,22530,0,1005.1,87,0,352,2.8
2019-04-08 15:50:00,3.2,7,0.4,5.3,23770,0,1005,82,0,16,3
2019-04-08 15:40:00,3.4,7,1.2,5,20940,0,1004.9,86,0,8,3.4
2019-04-08 15:30:00,3.6,7,1.4,6.1,24790,0,1004.9,86,0,347,3.9
2019-04-08 15:20:00,3.7,7,1.5,5.1,21420,0,1004.9,86,0,337,3.3
2019-04-08 15:10:00,3.5,8,1.4,4.1,31940,0,1005,87,0,335,2.4
2019-04-08 15:00:00,3.3,7,1,4.6,33240,0,1005,85,0,340,3.1
2019-04-08 14:50:00,3.5,7,1.1,3.8,45320,0,1005,84,0,2,2.2
2019-04-08 14:40:00,3.4,8,0.7,3.1,43720,0,1005,82,0,13,2
2019-04-08 14:30:00,3.4,7,0.4,2.7,45250,0,1004.9,81,0,52,1.9
2019-04-08 14:20:00,3.4,7,0.6,2.8,40870,0,1004.9,82,0,63,1.9
2019-04-08 14:10:00,3.5,8,0.8,3,41230,0,1004.9,82,0,24,1.9
2019-04-08 14:00:00,3.5,8,0.7,3.4,40640,0,1004.9,82,0,17,2.6
2019-04-08 13:50:00,3.4,8,0.6,4.8,37900,0,1004.9,82,0,23,3.2
2019-04-08 13:40:00,3.3,8,1.1,3.1,32200,0,1004.9,85,0,15,2.1
2019-04-08 13:30:00,3.1,8,0.9,2.9,29640,0,1005,85,0,20,2.2
2019-04-08 13:20:00,2.9,8,0.6,3.1,35550,0,1005.1,84,0,24,2.3
2019-04-08 13:10:00,2.9,8,0.5,3.4,31920,0,1005.1,85,0,43,2.5
2019-04-08 13:00:00,2.8,8,0.7,4.1,28740,0,1005.1,86,0,36,2.6
2019-04-08 12:50:00,2.8,8,1.1,3.6,24650,0,1005.1,88,0,32,2.4
2019-04-08 12:40:00,2.8,8,1.1,3.8,24090,0,1005.2,89,0,19,2.8
2019-04-08 12:30:00,2.8,8,1.1,3.3,24330,0,1005.2,88,0,17,2.5
2019-04-08 12:20:00,2.8,8,1.3,3.3,25450,0,1005.2,90,0,25,2.7
2019-04-08 12:10:00,2.7,8,0.9,3.5,28700,0,1005.2,88,0,34,2.2
2019-04-08 12:00:00,2.6,8,1.1,3.4,22250,0,1005.1,90,0,34,2.3
2019-04-08 11:50:00,2.6,8,1.3,3.4,18990,0,1005.1,91,0,44,2.2
2019-04-08 11:40:00,2.5,7,1.3,3.2,18690,0,1005.1,92,0,53,2.3
2019-04-08 11:30:00,2.3,7,1.3,3.2,16740,0,1005.1,93,0,53,2.1
2019-04-08 11:20:00,2.1,7,1.2,3.3,15820,0,1005.2,94,0,51,2.1
2019-04-08 11:10:00,2,7,1.2,3.2,14710,0,1005.1,94,0,49,2.2
2019-04-08 11:00:00,1.9,8,1.2,3.4,13610,0,1005.2,95,0,44,2.5
2019-04-08 10:50:00,1.8,8,1.3,3.5,12950,0,1005.1,96,0,48,2.4
2019-04-08 10:40:00,1.7,8,1.3,3.4,10580,0,1005.2,97,0,44,2.2
2019-04-08 10:30:00,1.7,8,1.3,3.7,9070,0,1005.1,98,0,38,2.2
2019-04-08 10:20:00,1.6,8,1.3,3.7,8510,0,1005.2,98,0,43,2.7
2019-04-08 10:10:00,1.5,8,1.2,3.8,9260,0,1005.2,98,0,54,2.3
2019-04-08 10:00:00,1.3,8,1,3.3,9090,0,1005.2,98,0,61,2.2
2019-04-08 09:50:00,1.3,8,1.1,3.2,7520,0,1005.2,98,0,55,2.1
2019-04-08 09:40:00,1.2,8,1,3.4,5750,0,1005.1,99,0,57,2.2
2019-04-08 09:30:00,1.2,7,1,3.3,3970,0,1005.1,99,0,55,2.3
2019-04-08 09:20:00,1,8,0.8,3.6,3030,0,1005.1,99,0,60,2.2
2019-04-08 09:10:00,1.1,8,0.9,3.6,3250,0,1005.1,99,0,59,2.5
2019-04-08 09:00:00,0.9,8,0.7,4,2830,0,1005,99,0,59,2.7
2019-04-08 08:50:00,1,8,0.8,4.9,2580,0,1005,99,0,55,3.2
2019-04-08 08:40:00,0.9,8,0.7,4.5,3560,0,1005,98,0,65,3.5
2019-04-08 08:30:00,0.9,8,0.6,4.6,6980,0,1005,98,0,56,3.3
2019-04-08 08:20:00,0.9,8,0.6,4.6,6880,0,1005,97,0,52,3
2019-04-08 08:10:00,1,8,0.7,3.7,7000,0,1005,97,0,53,2.7
2019-04-08 08:00:00,0.8,8,0.4,4.2,5880,0,1005,97,0,61,2.6
2019-04-08 07:50:00,0.9,8,0.5,4.5,6150,0,1004.9,97,0,68,3.1
2019-04-08 07:40:00,0.8,8,0.3,4.1,4850,0,1005,96,0,77,3.4
2019-04-08 07:30:00,0.8,8,0.1,4.5,7830,0,1004.9,96,0,79,3.4
2019-04-08 07:20:00,0.8,8,0.1,3.8,11610,0,1004.9,95,0,69,2.7
2019-04-08 07:10:00,0.6,8,0,4.1,7200,0,1004.9,96,0,67,2.9
2019-04-08 07:00:00,0.6,8,-0.1,3.9,8890,0,1004.9,95,0,67,2.5
2019-04-08 06:50:00,0.6,8,0,3.5,14030,0,1005,95,0,58,2.4
2019-04-08 06:40:00,0.5,8,-0.1,3.6,13560,0,1005,96,0,55,2.4
2019-04-08 06:30:00,0.5,8,-0.1,3,12090,0,1005,96,0,69,2.3
2019-04-08 06:20:00,0.4,8,-0.2,3.7,11990,0,1005,96,0,61,2.3
2019-04-08 06:10:00,0.4,8,-0.2,3.1,13480,0,1005,96,0,58,2
2019-04-08 06:00:00,0.3,7,-0.2,3.1,12730,0,1005,96,0,65,1.8
2019-04-08 05:50:00,0.2,7,-0.4,3.2,11810,0,1005,95,0,75,2.5
2019-04-08 05:40:00,0.2,8,-0.5,3.1,9750,0,1005,95,0,74,1.9
2019-04-08 05:30:00,0.2,8,-0.4,2.2,13100,0,1005.1,96,0,66,1.5
2019-04-08 05:20:00,0.2,8,-0.5,2.8,14350,0,1005.2,95,0,79,1.7
2019-04-08 05:10:00,0.2,8,-0.5,3.2,15520,0,1005.2,95,0,88,2.2
2019-04-08 05:00:00,0,8,-0.5,3,15450,0,1005.3,96,0,102,1.8
2019-04-08 04:50:00,-0.2,8,-0.8,2.3,15260,0,1005.3,96,0,78,1.5
2019-04-08 04:40:00,-0.1,8,-0.7,2.4,16120,0,1005.3,96,0,86,1.8
2019-04-08 04:30:00,-0.1,8,-0.7,2.1,16620,0,1005.3,95,0,71,1.6
2019-04-08 04:20:00,-0.1,8,-0.7,2.5,14510,0,1005.3,96,0,61,1.4
2019-04-08 04:10:00,-0.1,8,-0.8,2.7,17660,0,1005.2,95,0,65,2
2019-04-08 04:00:00,-0.1,8,-0.8,2.7,19600,0,1005.2,95,0,90,2
2019-04-08 03:50:00,-0.2,7,-0.7,2.9,17050,0,1005.3,96,0,95,1.9
2019-04-08 03:40:00,-0.3,8,-0.8,3.4,15120,0,1005.2,96,0,82,2
2019-04-08 03:30:00,-0.3,7,-0.8,2.9,13570,0,1005.2,97,0,89,2
2019-04-08 03:20:00,-0.3,7,-0.8,2.3,12370,0,1005.2,97,0,105,1.9
2019-04-08 03:10:00,-0.4,7,-0.8,2.5,11040,0,1005.2,97,0,110,1.9
2019-04-08 03:00:00,-0.2,8,-0.6,2.1,12300,0,1005.2,97,0,95,1.5
2019-04-08 02:50:00,-0.2,7,-0.5,1.9,9700,0,1005.2,98,0,107,1.3
2019-04-08 02:40:00,-0.2,7,-0.6,1.9,10290,0,1005.2,98,0,90,1.2
2019-04-08 02:30:00,-0.2,8,-0.5,1.6,11260,0,1005.2,98,0,116,1.2
2019-04-08 02:20:00,-0.2,8,-0.5,1.8,12800,0,1005.3,98,0,138,1.3
2019-04-08 02:10:00,-0.3,8,-0.6,1.8,7050,0,1005.3,98,0,130,1.5
2019-04-08 02:00:00,-0.3,8,-0.6,1.9,10820,0,1005.3,97,0,108,1.3
2019-04-08 01:50:00,-0.3,8,-0.6,2.2,9700,0,1005.4,97,0,104,1.3
2019-04-08 01:40:00,-0.3,8,-0.7,2.3,10070,0,1005.4,97,0,69,1.7
2019-04-08 01:30:00,-0.3,8,-0.7,2,10020,0,1005.5,97,0,65,1.1
2019-04-08 01:20:00,-0.3,7,-0.6,2.4,8230,0,1005.5,98,0,80,2.1
2019-04-08 01:10:00,-0.3,8,-0.6,2.3,9100,0,1005.5,98,0,92,1.5
2019-04-08 01:00:00,-0.3,8,-0.7,2,8340,0,1005.6,98,0,81,1.6
2019-04-08 00:50:00,-0.4,8,-0.7,1.2,7870,0,1005.7,98,0,91,0.8
2019-04-08 00:40:00,-0.4,8,-0.7,0.7,6370,0,1005.7,98,0,0,0
2019-04-08 00:30:00,-0.4,8,-0.8,0.7,6440,0,1005.7,97,0,0,0
2019-04-08 00:20:00,-0.4,7,-0.8,1,6890,0,1005.9,97,0,253,0.5
2019-04-08 00:10:00,-0.3,7,-0.8,1.3,9370,0,1005.8,96,0,245,0.7
2019-04-08 00:00:00,-0.1,7,-0.8,2,15540,0,1005.9,95,0,226,0.8
2019-04-07 23:50:00,0.1,8,-0.5,2.5,15880,0,1006,96,0,224,1.4
2019-04-07 23:40:00,0.1,8,-0.4,2.9,14430,0,1005.9,96,0,225,1.8
2019-04-07 23:30:00,0.1,8,-0.3,3.8,13250,0,1005.9,97,0,235,2.4
2019-04-07 23:20:00,0.1,8,-0.2,4.9,11290,0,1005.9,98,0,230,2.8
2019-04-07 23:10:00,0.1,8,-0.1,5.2,7060,0,1005.9,98,0,225,3
2019-04-07 23:00:00,0.3,8,0.1,6.2,2720,0,1006,99,0,232,3.4
2019-04-07 22:50:00,0.4,7,0.2,6.1,3240,0,1006,98,0,239,3.5
2019-04-07 22:40:00,0.6,7,0.3,6.2,6170,0,1006,98,0,243,3.4
2019-04-07 22:30:00,0.6,8,0.4,4.7,6440,0.7,1006,98,0,254,2.4
2019-04-07 22:20:00,0.7,7,0.4,3.8,6660,0,1006,98,0,260,2.1
2019-04-07 22:10:00,0.7,7,0.5,4.3,4460,0,1006,98,0,257,2.4
2019-04-07 22:00:00,0.9,7,0.6,4.4,4280,0.4,1006.1,98,0,244,2.4
2019-04-07 21:50:00,1.1,7,0.8,6.4,3870,1.3,1006.1,98,0,237,3.3
2019-04-07 21:40:00,1.5,8,1,6.2,3760,1.4,1006.1,97,0,243,4.2
2019-04-07 21:30:00,2.1,7,1.7,5.1,3660,1.4,1006,97,0,238,3.3
2019-04-07 21:20:00,2.3,7,1.8,5.7,3520,1,1006,97,0,235,3.1
2019-04-07 21:10:00,2.5,7,1.9,4.6,6190,0.4,1005.9,96,0,241,3
2019-04-07 21:00:00,2.8,7,2.1,4,5840,0.9,1005.7,95,0,241,2.5
2019-04-07 20:50:00,3.2,7,2.4,6.4,5950,0,1005.7,94,0,242,3.9
2019-04-07 20:40:00,4.5,7,2.7,6.5,13390,0.7,1005.6,88,0,192,4
2019-04-07 20:30:00,5.2,7,2.7,7.3,10360,0,1005.4,84,0,121,4.7
2019-04-07 20:20:00,5.1,7,2.7,6.4,14590,0,1005.5,85,0,115,4.6
2019-04-07 20:10:00,5.1,7,2.7,7.6,13000,0,1005.7,85,0,120,4.8
2019-04-07 20:00:00,4.9,7,2.8,6.9,9640,0,1005.8,86,0,120,4.3
2019-04-07 19:50:00,5,7,2.6,6.5,10270,0.4,1006,84,0,128,4.1
2019-04-07 19:40:00,5.2,8,2.4,8.3,6120,1.7,1006.3,82,0,143,4.9
2019-04-07 19:30:00,5.5,8,2.1,8.6,6670,1.4,1006.5,78,0,168,4.1
2019-04-07 19:20:00,6.1,7,1.4,10.6,10070,0,1006.6,72,0,180,6.2
2019-04-07 19:10:00,6.8,7,0.4,9.2,11390,0,1006.6,64,0,164,4.7
2019-04-07 19:00:00,7.1,7,-0.3,6.8,17980,0,1006.4,59,0,152,3.2
2019-04-07 18:50:00,7.5,8,-0.6,10.3,17170,0,1006.5,57,0,164,5.3
2019-04-07 18:40:00,7.8,8,-1.3,10.3,19650,0,1006.6,53,0,174,5.7
2019-04-07 18:30:00,8.1,8,-1.9,8.7,24750,0,1006.6,49,0,177,4.8
2019-04-07 18:20:00,8.2,8,-2.4,8.2,23020,0,1006.6,47,0,186,5.4
2019-04-07 18:10:00,8.6,7,-3.2,7.8,27960,0,1006.5,43,0,187,4.4
2019-04-07 18:00:00,8.7,7,-4,5.5,28360,0,1006.5,41,0,200,3.7
2019-04-07 17:50:00,9,7,-4.4,5.3,31290,0,1006.4,38,0,174,3.7
2019-04-07 17:40:00,9.1,7,-4.6,5.4,27420,0,1006.3,38,0,148,3.5
2019-04-07 17:30:00,9,7,-4.3,6.5,27650,0,1006.3,39,0,130,4
2019-04-07 17:20:00,9.1,7,-4.2,7.1,29440,0,1006.4,39,0,135,4.7
2019-04-07 17:10:00,9.1,7,-4.2,6.8,25410,0,1006.3,39,0,133,3.9
2019-04-07 17:00:00,9.1,8,-4.2,6.8,24350,0,1006.6,39,0,136,4.5
2019-04-07 16:50:00,9.4,8,-4.4,8.9,20160,0,1006.8,38,0,148,4.9
2019-04-07 16:40:00,9.4,8,-4.5,12.3,19840,0,1007,37,0,172,6.9
2019-04-07 16:30:00,9.5,7,-4.5,11.1,18880,0,1007,37,0,182,7.1
2019-04-07 16:20:00,9.4,7,-4.4,11.2,18930,0,1007.1,37,0,162,5
2019-04-07 16:10:00,8.9,7,-3.6,5.4,24720,0,1007.2,41,0,154,2.3
2019-04-07 16:00:00,9.2,7,-3.9,5.3,22950,0,1007.2,39,0,138,2.5
2019-04-07 15:50:00,9.5,7,-4,5.1,26680,0,1007.3,38,0,169,2.5
2019-04-07 15:40:00,9.5,7,-4.2,6.9,33580,0,1007.5,38,0,184,3.5
2019-04-07 15:30:00,9.6,7,-4.3,8.4,32160,0,1007.5,37,0,181,4.9
2019-04-07 15:20:00,9.6,7,-3.9,11.6,32340,0,1007.7,38,0,194,6.2
2019-04-07 15:10:00,9.6,7,-3.6,8.2,28120,0,1007.8,39,0,183,5
2019-04-07 15:00:00,9.3,7,-2.5,7.1,26410,0,1008,44,0,187,3.2
2019-04-07 14:50:00,9.5,7,-2.9,12.1,21040,0,1007.9,42,0,186,7.3
2019-04-07 14:40:00,10.2,7,-4.1,11.6,31830,0,1007.7,37,0,177,5.9
2019-04-07 14:30:00,10.5,7,-4.4,9.5,35400,0,1007.6,35,0,190,5.6
2019-04-07 14:20:00,10.7,7,-4.1,7.4,36830,0,1007.8,35,0,180,4.9
2019-04-07 14:10:00,10.8,7,-4.3,6.1,32010,0,1007.8,34,0,177,3.8
2019-04-07 14:00:00,10.8,7,-4.8,8.2,42880,0,1007.8,33,0,180,4.2
2019-04-07 13:50:00,10.9,7,-4.7,7,34410,0,1007.8,33,0,171,4.3
2019-04-07 13:40:00,10.9,7,-5.2,7,31430,0,1007.9,32,0,169,3.9
2019-04-07 13:30:00,11,7,-5.2,8.5,35070,0,1008,32,0,160,4.5
2019-04-07 13:20:00,10.9,7,-5.4,8.7,36520,0,1008.1,31,0,153,4.3
2019-04-07 13:10:00,11.1,7,-4.9,9.3,29900,0,1008.2,32,0,157,4.9
2019-04-07 13:00:00,11.4,7,-5.1,9,34430,0,1008.3,31,0,171,5
2019-04-07 12:50:00,11.4,7,-5.4,7.6,35700,0,1008.4,30,0,152,4.6
2019-04-07 12:40:00,11.5,7,-5.4,9.1,31410,0,1008.5,30,0,165,4.6
